neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,distance_to_nearest_stn
0,39,1.3293,103.85402,1,3.912023005,1,0,0,0,-0.20598335
0,11,1.31553,103.88662,2,5.192956851,5,73,4.521788577,83,-0.851866239
0,11,1.31032,103.90249,2,3.80666249,21,0,1.098612289,25,0.048021982
0,15,1.31408,103.854,1,4.510859507,1,8,2.197224577,298,-1.654624183
3,0,1.37043,103.83038,1,3.63758616,29,3,1.098612289,350,0.716991929
0,30,1.30147,103.84732,2,4.615120517,5,2,4.304065093,0,-1.264302219
4,9,1.30438,103.76162,1,5.442417711,3,0,0,0,0.214742118
0,4,1.27546,103.84014,2,5.010635294,6,7,1.791759469,363,-0.733686117
4,8,1.38088,103.75983,2,5.068904202,2,4,0,0,-2.631722506
0,15,1.31403,103.84667,1,4.094344562,1,3,0,0,-0.25299879
0,22,1.31977,103.85305,4,5.141663557,7,25,5.111987788,297,-0.187737448
0,15,1.31326,103.85289,2,5.966146739,1,182,2.197224577,289,-1.749068703
0,38,1.29611,103.82991,1,4.234106505,21,18,1.386294361,166,-0.096292921
0,4,1.28257,103.83125,1,4.875197323,2,2,0,362,-0.481116028
0,11,1.31153,103.88118,1,4.094344562,1,24,3.663561646,340,-0.553994591
0,11,1.31105,103.88313,1,4.094344562,1,67,3.663561646,365,-0.615399793
0,22,1.31445,103.84049,1,5.347107531,1,0,0,0,-1.163141057
0,24,1.28095,103.84155,2,5.099866428,2,5,0,0,-1.362217829
1,1,1.33043,103.94814,1,3.988984047,4,58,2.197224577,61,-0.88662408
0,2,1.35376,103.83178,1,3.891820298,3,70,1.098612289,0,0.017362739
2,7,1.35332,103.82851,1,3.891820298,3,98,1.098612289,0,0.275422299
0,21,1.30634,103.84011,2,5.075173815,3,90,1.791759469,167,-0.382564732
1,1,1.32873,103.94814,1,4.189654742,4,66,2.197224577,82,-1.327445179
1,1,1.3284,103.94773,1,4.189654742,4,89,2.197224577,77,-1.576239949
1,1,1.33027,103.94787,1,4.189654742,4,88,2.197224577,90,-0.961697418
0,2,1.35426,103.82829,1,3.891820298,3,61,1.098612289,0,0.32397335
0,4,1.27599,103.8406,2,5.010635294,6,11,1.791759469,363,-0.837639468
0,22,1.32669,103.84227,2,5.707110265,10,32,5.111987788,365,-0.339274899
0,24,1.27962,103.83986,2,5.521460918,3,60,2.302585093,118,-3.332701735
0,15,1.3151,103.8585,2,4.382026635,20,11,1.098612289,299,-0.650202963
0,11,1.3114,103.88322,1,4.094344562,1,45,3.663561646,362,-0.583989588
0,38,1.31539,103.82758,2,5.010635294,7,14,2.995732274,56,-0.60669772
0,30,1.30244,103.84733,2,4.48863637,5,10,4.304065093,90,-1.00650827
1,1,1.32845,103.94697,1,4.248495242,4,54,2.197224577,86,-1.848547173
0,22,1.32675,103.84573,2,5.66296048,14,42,5.111987788,365,-0.386854507
0,15,1.31665,103.85351,1,4.143134726,1,0,0.693147181,0,-0.733832465
0,22,1.31489,103.84165,2,5.010635294,2,1,0.693147181,0,-0.797830017
0,4,1.2856,103.82841,1,4.094344562,5,7,0,0,-1.784190362
0,24,1.28185,103.84657,1,5.068904202,365,0,0,363,-1.617080794
0,15,1.32815,103.86575,2,5.303304908,7,26,5.111987788,307,-0.669564713
1,37,1.34159,103.95868,1,3.988984047,4,46,2.197224577,55,-1.180178128
0,30,1.30514,103.85597,2,4.787491743,2,186,2.302585093,150,-2.769535106
0,30,1.30402,103.85423,2,4.762173935,2,233,2.302585093,150,-1.598853805
0,34,1.29224,103.84259,1,4.990432587,1,0,0.693147181,0,-1.635039487
0,30,1.30376,103.85471,2,4.820281566,2,193,2.302585093,154,-1.606821502
0,30,1.30543,103.85647,2,4.762173935,2,219,2.302585093,111,-2.196565907
0,30,1.30541,103.85508,2,4.543294782,2,180,2.302585093,88,-3.133759204
0,30,1.30386,103.85459,2,4.682131227,2,278,2.302585093,115,-1.625258157
0,15,1.32723,103.86533,1,5.347107531,1,0,0,0,-0.481751842
1,1,1.31097,103.93814,1,4.356708827,2,0,0,363,0.532098062
0,19,1.30197,103.89935,1,3.891820298,2,17,0,349,0.326514602
3,33,1.34489,103.8724,1,4.077537444,2,3,0,0,-0.601021195
0,4,1.2761,103.84071,2,5.429345629,6,3,1.791759469,363,-0.856847968
0,15,1.31614,103.85169,1,4.248495242,90,23,1.098612289,174,-0.691157596
0,4,1.27493,103.84029,2,5.298317367,6,7,1.791759469,364,-0.615263879
0,11,1.3291,103.88257,1,4.672828834,2,11,0.693147181,361,-1.359813248
0,4,1.27574,103.83632,2,5.247024072,365,45,1.791759469,90,-0.555665494
4,8,1.37935,103.75949,2,5.433722004,2,135,0,327,-2.034212215
0,22,1.3195,103.84791,1,4.48863637,1,266,1.098612289,365,-0.762263429
0,22,1.31773,103.84633,1,4.48863637,1,209,1.098612289,365,-0.892779748
0,15,1.30953,103.85958,2,5.278114659,1,9,2.772588722,360,-0.835995561
0,4,1.27549,103.8373,2,6.214608098,7,0,0,365,-0.623426363
4,14,1.35162,103.70342,1,5.521460918,1,54,0,365,0.385127817
0,20,1.29891,103.84659,2,5.855071922,365,44,1.791759469,84,-3.216049703
2,31,1.311,103.82403,1,4.718498871,7,3,2.48490665,364,-0.110165239
4,9,1.31244,103.75869,3,6.907755279,1,0,0,0,-0.238041929
2,42,1.311,103.79424,1,3.63758616,30,109,1.386294361,178,-0.226004267
3,33,1.35411,103.86946,1,4.007333185,1,0,0,0,-0.683243481
3,33,1.35047,103.86374,1,4.382026635,1,0,0,0,-2.009637157
0,22,1.32568,103.85009,2,5.521460918,8,12,5.111987788,364,-0.197536911
0,29,1.29473,103.83885,2,4.86753445,12,28,4.521788577,90,-0.491036777
2,42,1.311,103.7939,1,3.63758616,30,65,1.386294361,145,-0.21763538
0,22,1.32574,103.85181,2,4.997212274,10,6,5.111987788,364,-0.105016114
0,19,1.3059,103.90281,1,4.356708827,1,15,0.693147181,337,0.428783175
0,21,1.30527,103.83424,2,5.513428746,2,41,3.737669618,205,-1.3312533
1,1,1.31494,103.90681,1,3.951243719,5,11,2.708050201,303,-0.405190889
3,12,1.37762,103.89024,1,6.684611728,1,0,0,0,-0.410931056
2,43,1.311,103.83391,1,4.382026635,30,0,0.693147181,363,-1.65957325
0,6,1.31263,103.79793,3,4.127134385,1,10,0,0,-1.553533364
0,39,1.3356,103.86592,3,5.707110265,1,0,0,365,-0.541147488
0,29,1.29523,103.84039,2,4.744932128,30,8,4.521788577,62,-0.628739933
0,30,1.30258,103.84811,2,4.48863637,4,30,4.304065093,74,-0.840014848
0,11,1.31304,103.87993,2,7.378383713,90,8,0,287,-0.694217281
0,15,1.32028,103.86225,1,3.80666249,7,6,0,331,-2.148870553
0,10,1.28209,103.85191,2,5.472270674,2,16,0,0,-1.466813117
1,37,1.34587,103.96046,1,4.442651256,30,151,1.945910149,365,-0.755655837
0,15,1.31411,103.84805,1,4.007333185,2,0,0,0,-0.344973122
3,32,1.38777,103.89649,3,4.795790546,2,0,0,88,-0.9202385
1,37,1.34495,103.96043,1,4.248495242,90,285,1.945910149,365,-0.987592723
1,37,1.34463,103.96107,1,4.094344562,2,296,1.945910149,0,-1.131860973
0,29,1.29638,103.83975,2,4.787491743,5,45,4.521788577,85,-0.831057395
0,15,1.31621,103.85614,1,3.871201011,5,16,2.397895273,231,-0.736512584
0,22,1.32266,103.85221,1,4.317488114,1,0,0,0,-0.035493571
3,27,1.39798,103.91082,1,4.762173935,1,0,0,0,-1.421145464
0,22,1.32584,103.85379,2,5.384495063,3,21,5.111987788,56,0.026240343
3,12,1.36278,103.87799,1,3.912023005,1,0,0,0,-0.178283629
1,1,1.3212,103.91483,1,5.192956851,1,0,0,180,-1.549256335
0,2,1.35071,103.85088,1,4.787491743,1,0,0,0,-1.591634553
0,30,1.30086,103.85439,2,5.247024072,90,209,0,30,-1.882130258
0,24,1.2843,103.84738,1,4.820281566,21,133,0,0,-1.407679934
0,28,1.30544,103.78462,1,4.248495242,14,0,0,0,-0.429959187
0,24,1.28407,103.84385,2,4.700480366,4,38,4.304065093,85,-2.861344029
1,25,1.36788,103.97171,3,4.615120517,1,0,0,0,0.78246089
0,15,1.31642,103.85776,2,4.718498871,2,58,2.397895273,346,-0.604509558
1,37,1.34471,103.96249,1,4.382026635,90,246,1.945910149,365,-1.052790285
0,38,1.29376,103.82802,2,5.634789603,3,8,0,0,-0.169566046
2,43,1.311,103.84424,1,4.189654742,1,13,0.693147181,308,0.230933871
0,28,1.28227,103.78501,1,3.80666249,25,0,0,0,-1.033057813
0,15,1.31534,103.85822,2,4.615120517,2,99,2.397895273,361,-0.583059001
1,1,1.3201,103.91476,1,4.86753445,3,2,3.135494216,340,-1.475161555
1,1,1.31934,103.91574,1,4.48863637,3,6,3.135494216,332,-1.008007544
0,29,1.29467,103.83839,2,4.787491743,6,60,4.521788577,78,-0.473553707
1,1,1.3316,103.94739,2,5.521460918,1,0,0,0,-0.688408211
0,38,1.29504,103.82971,1,4.043051268,21,7,1.386294361,87,0.02270516
4,5,1.36634,103.76963,1,4.700480366,2,33,0,0,-0.68379281
1,25,1.35894,103.96605,1,3.36729583,90,0,0.693147181,359,0.269981658
0,11,1.31323,103.88802,2,4.406719247,4,144,4.521788577,71,-0.615198539
0,23,1.30067,103.8392,2,5.38907173,2,137,0,57,-3.047891504
0,11,1.31443,103.88751,2,4.442651256,10,129,4.521788577,58,-0.580690146
0,11,1.31648,103.89486,2,4.442651256,4,64,4.304065093,89,-1.306003464
0,11,1.31394,103.8866,2,4.48863637,4,62,4.521788577,57,-0.700872982
0,11,1.31585,103.88554,2,4.700480366,4,27,4.304065093,90,-1.198828104
0,11,1.31414,103.8881,2,4.442651256,4,92,4.304065093,73,-0.544049946
0,11,1.3156,103.88776,2,4.521788577,5,29,4.304065093,34,-0.634518803
0,11,1.31312,103.88663,2,4.553876892,10,34,4.521788577,76,-0.590232607
1,37,1.34468,103.96102,1,4.007333185,2,263,1.945910149,0,-1.112741935
3,27,1.39866,103.90555,1,3.850147602,180,0,0.693147181,365,-2.509076053
1,1,1.32112,103.91641,1,4.787491743,3,5,3.135494216,361,-0.947793538
0,24,1.28563,103.845,2,4.65396035,10,26,4.304065093,59,-2.161532759
0,24,1.28362,103.84509,2,4.86753445,5,28,4.304065093,87,-1.939232283
0,11,1.31352,103.88728,2,4.406719247,4,75,4.521788577,51,-0.536336201
0,28,1.29261,103.7685,3,2.995732274,5,3,2.197224577,359,0.587307103
3,0,1.37741,103.84776,1,4.143134726,1,2,0.693147181,0,-0.555607397
0,4,1.27495,103.83571,1,4.382026635,2,179,0,313,-0.379359228
1,1,1.31265,103.9366,2,5.105945474,4,16,1.386294361,142,0.374720872
0,11,1.3131,103.89178,1,4.094344562,1,0,0,0,-0.732480301
0,29,1.29568,103.84042,2,4.382026635,1,0,0,0,-0.638397693
0,2,1.35613,103.84983,1,4.65396035,1,0,0.693147181,362,-0.619039627
0,28,1.2927,103.7685,3,3.218875825,5,2,2.197224577,0,0.587032448
0,24,1.28368,103.84563,2,4.744932128,6,31,4.521788577,90,-1.732638472
2,42,1.311,103.78584,2,5.192956851,93,11,0,267,-0.108807922
0,29,1.29561,103.84035,2,4.787491743,12,22,4.521788577,90,-0.628413016
0,24,1.28359,103.84564,2,4.787491743,3,22,4.304065093,10,-1.690551285
0,24,1.28342,103.84553,2,4.700480366,4,51,4.304065093,24,-1.660950829
0,11,1.32958,103.88464,1,4.564348191,3,24,0.693147181,365,-1.086520787
0,10,1.28026,103.85296,1,4.48863637,60,1,3.761200116,364,-2.396393751
0,39,1.33683,103.87099,2,5.298317367,2,0,0,0,-1.340381468
0,24,1.2841,103.84253,1,4.007333185,90,1,4.564348191,361,-2.267472643
1,1,1.32234,103.9086,1,4.382026635,2,27,0,363,-0.687696795
0,2,1.3461,103.84932,1,5.010635294,1,0,0,0,-0.615773546
0,22,1.32526,103.84718,2,4.615120517,365,0,0,365,-0.42953152
0,38,1.29584,103.82675,2,5.141663557,2,2,0,0,0.064943114
0,34,1.28985,103.84782,1,4.700480366,2,6,0,0,-1.538231449
0,11,1.31322,103.87976,1,3.912023005,2,120,2.708050201,49,-0.69763936
0,30,1.30291,103.84871,1,4.248495242,1,4,0,0,-0.850337672
0,11,1.31532,103.8874,2,4.553876892,4,59,4.304065093,25,-0.660771076
2,43,1.311,103.83065,1,4.007333185,2,22,0,0,-0.697410137
0,11,1.31644,103.88702,2,5.298317367,2,67,3.17805383,113,-0.778060792
0,11,1.31314,103.88681,2,5.192956851,4,59,4.521788577,80,-0.571965548
4,14,1.34007,103.6962,1,4.382026635,1,0,0,0,-1.192905002
0,11,1.3132,103.88757,2,4.406719247,5,63,4.521788577,74,-0.605096227
0,30,1.30288,103.84825,2,4.48863637,6,3,4.304065093,0,-0.775802413
0,6,1.31174,103.79713,1,3.912023005,1,1,0,0,-2.26478475
0,22,1.32786,103.84907,2,5.384495063,14,35,5.111987788,0,-0.587712825
0,29,1.29655,103.84108,2,5.33753808,6,29,1.386294361,362,-0.76128324
0,11,1.31097,103.8826,1,4.48863637,1,145,3.663561646,327,-0.639955911
0,11,1.31271,103.88891,1,4.382026635,1,0,0,0,-0.735251682
0,24,1.28107,103.84132,2,5.713732806,3,125,2.302585093,78,-1.418251898
0,28,1.29497,103.80752,1,4.317488114,3,0,0,0,-1.705613929
0,4,1.28304,103.82579,1,3.912023005,1,34,1.098612289,5,-0.981804838
0,4,1.28315,103.83406,2,5.472270674,10,3,0,16,-0.517844788
0,38,1.30908,103.81955,1,5.010635294,3,0,0,363,0.345332245
4,9,1.29361,103.76746,1,4.382026635,4,37,0.693147181,227,0.648399299
0,6,1.33081,103.80396,2,5.888877958,7,0,0,0,-0.413479185
0,6,1.34507,103.76804,1,4.343805422,90,2,0,365,-0.037002336
1,1,1.32089,103.91503,1,4.48863637,3,4,3.135494216,209,-1.450371149
1,1,1.3147,103.90622,1,4.700480366,3,0,2.708050201,365,-0.426847342
0,29,1.29289,103.84007,1,4.158883083,2,2,0,0,-0.742806879
2,31,1.311,103.8226,1,3.970291914,7,9,2.48490665,364,0.067711999
0,11,1.31452,103.88589,2,4.615120517,6,27,4.304065093,2,-0.929033888
0,15,1.31015,103.85967,2,5.278114659,1,1,2.772588722,360,-0.760733417
0,11,1.31364,103.88734,2,4.584967479,6,62,4.521788577,89,-0.538982785
0,22,1.32401,103.853,2,4.262679877,90,3,1.098612289,118,0.088347163
0,22,1.32831,103.84834,4,4.852030264,5,13,5.111987788,0,-0.720148569
3,33,1.34471,103.86898,1,4.382026635,1,97,1.098612289,344,-0.441016627
0,15,1.313,103.85922,1,4.343805422,90,13,0.693147181,244,-0.858189252
0,10,1.27914,103.85002,1,4.510859507,90,0,0,365,-1.154619886
0,28,1.30531,103.78374,1,4.477336814,28,18,0,365,-0.29993021
0,21,1.31152,103.84027,2,4.86753445,5,2,0,0,-1.311767616
4,8,1.37734,103.75464,1,2.890371758,1,1,0,0,-2.087024265
0,11,1.31467,103.88749,2,5.192956851,7,49,4.521788577,89,-0.602449032
0,11,1.31374,103.88752,2,4.442651256,4,115,4.304065093,74,-0.519497634
0,11,1.31375,103.88663,2,4.442651256,10,28,4.304065093,1,-0.671703144
1,1,1.31683,103.91109,2,4.700480366,90,11,0.693147181,52,-0.676663539
0,34,1.29209,103.84109,2,4.919980926,8,27,0,0,-1.014338438
2,31,1.311,103.82393,3,3.988984047,7,1,1.609437912,364,-0.066112828
1,1,1.33331,103.94124,1,4.234106505,2,3,0,0,-0.125830468
0,30,1.30205,103.85804,1,4.787491743,1,2,1.945910149,25,-1.184626691
0,21,1.31569,103.8367,1,4.615120517,2,0,0,0,-1.34192079
3,33,1.34399,103.87076,1,4.204692619,1,56,1.098612289,86,-0.633405108
3,33,1.34604,103.87111,1,4.248495242,1,75,1.098612289,363,-0.715524612
0,11,1.31486,103.8862,2,4.553876892,21,75,4.521788577,88,-0.898819706
1,1,1.3125,103.91188,2,5.38907173,365,25,1.791759469,365,-0.049930756
0,20,1.29836,103.84279,1,4.382026635,5,0,0.693147181,0,-1.094190784
0,22,1.31564,103.84075,1,7.496097345,1,0,0,84,-0.923848544
2,31,1.311,103.82377,3,3.970291914,7,2,2.48490665,364,-0.071585029
0,6,1.31821,103.77942,1,4.317488114,5,0,0,0,-0.278040799
0,15,1.31806,103.85172,2,4.553876892,2,4,0,0,-0.375686472
4,8,1.38056,103.75988,2,5.476463552,2,8,1.098612289,310,-3.195587936
0,34,1.28777,103.84907,1,4.836281907,90,75,0,204,-1.243397185
0,2,1.35011,103.84667,2,4.615120517,92,0,1.098612289,54,-1.701797752
0,28,1.30728,103.78113,2,5.003946306,14,23,0,364,-0.629183711
3,12,1.37877,103.8895,2,7.740664402,365,0,0,365,-0.500918697
4,13,1.34171,103.73485,1,4.787491743,1,1,0,365,-1.356026989
0,11,1.31406,103.88626,1,4.094344562,1,2,0,0,-0.782138513
0,15,1.31584,103.85582,2,4.553876892,2,79,2.397895273,332,-0.852602086
0,4,1.27517,103.83639,2,5.068904202,13,0,0,0,-0.479065807
0,11,1.30767,103.88146,1,4.382026635,2,0,0,0,-1.60761865
0,11,1.31117,103.88298,1,4.553876892,1,97,3.663561646,359,-0.59461423
0,24,1.28376,103.83965,1,4.543294782,4,3,0,168,-1.320954945
0,15,1.3084,103.86265,1,3.912023005,20,1,4.564348191,365,-2.146470104
0,15,1.30854,103.86291,1,3.583518938,18,4,4.852030264,0,-2.031199202
0,11,1.31226,103.88312,1,4.941642423,1,0,0.693147181,0,-0.772023522
0,24,1.28343,103.84512,2,4.744932128,5,54,4.521788577,90,-1.808608937
0,4,1.28718,103.8262,1,4.442651256,1,0,0,0,-1.949799436
1,37,1.34764,103.94037,1,5.298317367,1,0,0,365,-1.137134514
0,10,1.27988,103.85065,2,5.590986981,2,39,1.386294361,69,-1.394631649
0,30,1.30233,103.84643,1,4.615120517,2,30,0.693147181,0,-1.175471892
2,31,1.311,103.82342,1,4.143134726,7,5,2.48490665,364,-0.083035073
0,38,1.29432,103.82612,2,5.017279837,3,18,0,338,-0.100731622
0,6,1.31887,103.77462,1,3.912023005,3,1,0,0,-0.06240081
0,11,1.31333,103.90434,2,4.941642423,90,19,0.693147181,0,-0.323462694
0,10,1.27946,103.85592,2,5.590986981,2,22,1.386294361,69,-1.069231554
0,11,1.31496,103.88691,2,4.553876892,4,43,4.304065093,19,-0.742788885
0,11,1.3144,103.88671,2,4.442651256,5,86,4.304065093,76,-0.73274198
0,11,1.3143,103.88604,2,4.584967479,5,21,4.304065093,90,-0.86222949
0,24,1.28898,103.83944,1,3.33220451,1,0,0,0,-0.404490344
1,1,1.30898,103.91219,1,4.477336814,1,71,0,0,0.289581124
0,11,1.31536,103.88574,2,4.442651256,4,66,4.304065093,10,-1.083779183
0,15,1.31117,103.86214,1,3.63758616,28,1,4.852030264,362,-1.232019345
0,10,1.27967,103.85539,2,5.590986981,2,50,1.386294361,69,-1.254006458
0,30,1.30105,103.84786,1,4.615120517,2,259,0.693147181,274,-1.193197337
0,11,1.3148,103.88593,2,4.584967479,5,19,4.304065093,76,-0.959253572
0,22,1.32618,103.85394,4,5.459585514,14,12,4.605170186,203,0.011129275
0,11,1.3149,103.88133,1,3.80666249,18,0,4.564348191,332,-1.415303749
0,6,1.31509,103.80398,2,5.298317367,2,15,0,0,-0.727693197
0,15,1.32647,103.86453,2,5.298317367,90,0,0,358,-0.301379879
0,28,1.28618,103.79122,1,3.912023005,4,1,0,0,0.084495881
0,4,1.27173,103.82232,3,3.761200116,10,0,0,0,-0.358519251
0,30,1.30331,103.84848,1,4.317488114,5,3,0,0,-0.898880067
0,11,1.31405,103.88619,2,4.553876892,5,30,4.304065093,86,-0.794712171
0,11,1.314,103.88576,2,4.48863637,5,21,4.304065093,89,-0.873894318
1,1,1.32087,103.91189,2,4.912654886,2,133,0.693147181,0,-2.145328466
0,10,1.27516,103.8453,2,4.941642423,20,4,0,0,-1.814256068
0,11,1.31382,103.88744,2,5.38907173,4,10,4.521788577,91,-0.540095444
0,10,1.27373,103.84671,2,5.068904202,3,15,0,0,-1.130791836
0,28,1.30623,103.78258,2,5.192956851,2,9,0.693147181,56,-0.328350986
0,6,1.3118,103.79917,2,6.196444128,2,3,0,0,-1.107520405
0,4,1.27242,103.80923,1,4.317488114,2,46,0,84,-1.643384932
0,28,1.30798,103.78604,2,5.192956851,3,25,0.693147181,0,-0.751668809
0,15,1.31267,103.87457,2,6.907755279,80,58,1.945910149,270,-0.971192154
0,15,1.31791,103.85083,2,4.86753445,4,14,0,0,-0.331846048
0,11,1.31575,103.88392,1,4.077537444,2,42,0.693147181,0,-1.987998902
0,11,1.31553,103.8909,1,4.356708827,1,5,1.098612289,0,-1.375080231
0,4,1.28283,103.83109,1,4.59511985,2,1,1.098612289,0,-0.534452985
0,4,1.27832,103.83774,1,4.584967479,90,9,1.609437912,364,-1.350502384
0,4,1.27876,103.82701,1,4.317488114,1,6,1.098612289,0,-0.196079248
0,4,1.28084,103.82894,1,3.912023005,1,1,1.098612289,0,-0.463148947
0,38,1.29407,103.8284,1,5.298317367,1,0,0,364,-0.122876649
0,30,1.30649,103.84785,4,4.927253685,3,4,5.111987788,334,-2.181281455
1,1,1.31441,103.9127,1,4.48863637,3,4,0,356,-0.310121837
3,27,1.311,103.90128,2,4.912654886,1,2,0,0,-1.729235585
4,14,1.33317,103.72422,1,4.189654742,90,23,0.693147181,296,0.245377101
4,14,1.34207,103.71739,3,4.248495242,2,2,0,0,-0.761077436
3,33,1.3528,103.86583,2,4.700480366,2,3,0,0,-1.47363896
3,0,1.38496,103.84138,2,4.59511985,5,5,0,178,-0.631477691
0,38,1.29374,103.82439,1,4.158883083,1,0,0,0,-0.122906777
0,10,1.27383,103.84634,2,5.241747015,15,1,1.098612289,181,-1.196271359
0,11,1.31569,103.88784,2,4.615120517,5,24,4.304065093,28,-0.657403269
4,14,1.34691,103.7213,1,4.234106505,6,27,0,0,-1.21990117
0,11,1.31306,103.89173,1,4.248495242,1,1,1.098612289,0,-0.722283904
2,42,1.311,103.79117,1,5.247024072,2,0,0,363,-0.553365335
0,11,1.31286,103.88659,1,3.912023005,90,24,0.693147181,0,-0.60606114
0,22,1.32002722,103.8465,2,5.38907173,30,146,0.693147181,242,-1.199200774
0,22,1.32281,103.85133,2,4.86753445,180,5,0,365,-0.132860851
0,22,1.32214,103.84917,2,5.298317367,5,55,0,19,-0.47152899
4,14,1.3426,103.71501,1,3.912023005,25,28,0,363,-0.372101089
1,1,1.31746,103.91265,1,4.317488114,10,8,0,197,-0.924136674
1,25,1.37835,103.95465,1,5.231108617,1,0,0,0,-0.167548568
1,1,1.32101,103.9255,2,5.017279837,3,4,0,0,-0.519126936
0,11,1.31481,103.88701,2,4.465908119,21,68,4.304065093,79,-0.709155482
0,11,1.31546,103.88721,2,4.442651256,4,67,4.304065093,56,-0.708605373
0,15,1.30934,103.86337,1,4.248495242,5,0,0,0,-1.480138411
0,11,1.30661,103.88659,2,5.247024072,3,0,0,0,-1.199122529
0,24,1.28425,103.84296,1,3.63758616,90,2,4.564348191,292,-2.936266237
0,11,1.31489,103.88798,2,5.192956851,5,55,4.521788577,88,-0.609296384
4,14,1.35022,103.69789,1,4.219507705,1,0,0.693147181,337,0.335154852
0,29,1.29484,103.83859,2,4.859812404,1,65,3.871201011,363,-0.507938995
3,32,1.38404,103.89558,1,3.713572067,3,5,0.693147181,0,-1.720932066
3,33,1.35419,103.87758,1,4.382026635,2,1,0,0,-0.404379011
0,28,1.30155,103.79117,2,5.298317367,2,107,0,336,-0.783176292
4,9,1.30631,103.76292,1,4.094344562,1,0,0,0,-0.007645232
4,3,1.3549,103.75239,1,4.382026635,3,1,0,0,-0.843354378
0,11,1.31677,103.88973,1,3.850147602,6,0,2.708050201,364,-1.271282387
0,11,1.31498,103.88587,1,3.80666249,1,0,0,0,-0.999145579
0,11,1.31339,103.88609,2,4.48863637,4,33,4.304065093,10,-0.714017218
0,15,1.31099,103.85652,2,5.010635294,1,0,0,0,-1.197111461
0,29,1.29795,103.83012,1,4.317488114,21,15,0,357,-0.346091711
0,21,1.3055,103.84008,2,4.852030264,3,82,1.791759469,164,-0.527412047
0,11,1.31245,103.87858,1,3.891820298,1,3,0,0,-0.42862504
0,11,1.31544,103.88674,2,4.787491743,7,10,4.521788577,80,-0.816492918
0,4,1.27718,103.82167,1,4.290459441,3,322,0,192,0.149298816
1,1,1.32796,103.92311,3,4.382026635,1,0,0,363,-0.127694194
0,29,1.29611,103.84064,2,4.787491743,5,68,4.521788577,72,-0.711546821
1,1,1.33734,103.92298,2,4.976733742,3,25,0,115,-0.464173596
0,4,1.26714,103.81071,2,6.107022888,2,122,2.197224577,344,-0.883236307
0,22,1.32795,103.84354,2,5.880532986,7,11,5.111987788,297,-0.386422926
0,11,1.31373,103.88803,2,5.257495372,12,12,4.521788577,90,-0.518739861
0,30,1.30298,103.85774,1,4.48863637,1,3,1.945910149,25,-1.024586415
2,42,1.311,103.79861,1,3.912023005,1,0,0,0,-0.566456788
0,15,1.30702,103.86212,1,3.713572067,18,1,4.852030264,365,-2.447511101
0,19,1.30805,103.89592,1,4.007333185,1,228,2.079441542,79,-0.210546792
0,11,1.31381,103.88682,2,4.442651256,4,80,4.521788577,74,-0.645312776
0,11,1.31551,103.88613,2,4.553876892,6,24,4.521788577,87,-0.982394877
2,43,1.311,103.84466,1,5.236441963,1,5,1.791759469,195,0.42239475
0,15,1.30726,103.86185,1,3.713572067,18,3,4.564348191,365,-2.219624903
0,38,1.29325,103.82334,1,4.442651256,2,11,1.098612289,0,-0.183640959
3,32,1.38424,103.89553,1,4.382026635,4,25,0.693147181,0,-1.697285176
4,14,1.34036,103.68779,1,3.988984047,2,12,0.693147181,181,0.102694106
3,12,1.37821,103.90257,2,4.941642423,1,0,0,0,-0.446952261
0,11,1.31228,103.8761,1,3.80666249,1,26,1.945910149,180,-0.629425159
0,11,1.31083,103.88456,2,5.267858159,50,2,1.945910149,365,-0.636093267
0,29,1.29667,103.83883,2,4.787491743,5,44,4.521788577,65,-0.92156663
4,14,1.33903,103.68782,1,4.007333185,4,4,0.693147181,260,0.070897282
0,6,1.31743,103.77955,1,4.442651256,3,63,2.890371758,329,-0.395070715
